CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes,electrical.uid,assembly_template_revision
SKQ201610S,,,,CE02SHBP-LJ01D-09-PCO2WB103,3,1,2016-07-22T22:50:00,2017-09-09T03:30:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00006,ATOSU-70570-00001,44.637145,-124.305863,,80,80,,,
SKQ201610S,,,,CE02SHBP-LJ01D-10-PHSEND103,3,1,2016-07-22T22:50:00,2017-09-09T03:30:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00006,ATOSU-70571-00001,44.637145,-124.305863,,80,80,,,
SKQ201610S,,,,CE02SHBP-LJ01D-11-HYDBBA106,3,1,2016-07-22T22:50:00,2017-09-09T03:30:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00006,ATOSU-58324-00014,44.637138,-124.305978,,81,81,,,
SKQ201610S,,,,CE02SHBP-MJ01C-07-ZPLSCB101,3,1,2016-07-22T22:50:00,2017-09-09T03:30:00,CE02SHBP-MJ01C-0000,ATAPL-65244-00025,ATOSU-63259-00001,44.637418,-124.305544,,82,82,,,
SKQ201610S,,,,CE02SHBP-MJ01C-08-CAMDSB107,3,1,2016-07-22T22:50:00,2017-09-09T03:30:00,CE02SHBP-MJ01C-0000,ATAPL-65244-00025,ATOSU-58317-00012,44.637255,-124.305499,,81,81,,,
RR1717,,,,CE02SHBP-LJ01D-05-ADCPTB104,4,1,2017-09-10T14:30:00,2018-06-29T02:30:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00009,ATOSU-69826-00002,44.637179,-124.305949,,78,78,,,
RR1717,,,,CE02SHBP-LJ01D-06-CTDBPN106,4,1,2017-09-10T14:30:00,2018-06-29T02:30:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00009,ATOSU-69827-00002,44.637179,-124.305949,,78,78,,,
RR1717,,,,CE02SHBP-LJ01D-06-DOSTAD106,4,1,2017-09-10T14:30:00,2018-06-29T02:30:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00009,ATOSU-58320-00019,44.637179,-124.305949,,78,78,,,
RR1717,,,,CE02SHBP-LJ01D-07-VEL3DC108,4,1,2017-09-10T14:30:00,2018-06-29T02:30:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00009,ATOSU-69829-00001,44.637179,-124.305949,,78,78,,,
RR1717,,,,CE02SHBP-LJ01D-08-OPTAAD106,4,1,2017-09-10T14:30:00,2018-06-29T02:30:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00009,ATOSU-58332-00007,44.637179,-124.305949,,78,78,,,
RR1717,,,,CE02SHBP-LJ01D-09-PCO2WB103,4,1,2017-09-10T14:30:00,2018-06-29T02:30:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00009,ATOSU-70570-00004,44.637179,-124.305949,,78,78,,,
RR1717,,,,CE02SHBP-LJ01D-10-PHSEND103,4,1,2017-09-10T14:30:00,2018-06-29T02:30:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00009,ATOSU-70571-00004,44.637179,-124.305949,,78,78,,,
RR1717,,,,CE02SHBP-LJ01D-11-HYDBBA106,4,1,2017-09-10T14:30:00,2018-06-29T02:30:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00009,ATOSU-58324-00012,44.637151,-124.305963,,77,77,,,
RR1717,,,,CE02SHBP-MJ01C-07-ZPLSCB101,4,1,2017-09-10T14:30:00,2019-06-22T00:20:00,CE02SHBP-MJ01C-0000,ATAPL-65244-00025,ATOSU-63259-00003,44.637348,-124.305475,,79,79,,,
RR1717,,,,CE02SHBP-MJ01C-08-CAMDSB107,4,1,2017-09-10T14:30:00,2018-07-10T18:00:00,CE02SHBP-MJ01C-0000,ATAPL-65244-00025,ATOSU-58317-00012,44.637255,-124.305499,,81,81,,,
RR1810,,,,CE02SHBP-LJ01D-05-ADCPTB104,5,1,2018-06-30T02:30:00,2019-06-19T23:31:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00006,ATOSU-69826-00003,44.637131,-124.305920,,82,82,,,
RR1810,,,,CE02SHBP-LJ01D-06-CTDBPN106,5,1,2018-06-30T02:30:00,2019-06-19T23:31:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00006,ATOSU-69827-00001,44.637131,-124.305920,,82,82,,,
RR1810,,,,CE02SHBP-LJ01D-06-DOSTAD106,5,1,2018-06-30T02:30:00,2019-06-19T23:31:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00006,ATOSU-58320-00020,44.637131,-124.305920,,82,82,,,
RR1810,,,,CE02SHBP-LJ01D-07-VEL3DC108,5,1,2018-06-30T02:30:00,2019-06-19T23:31:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00006,ATOSU-69829-00003,44.637131,-124.305920,,82,82,,,
RR1810,,,,CE02SHBP-LJ01D-08-OPTAAD106,5,1,2018-06-30T02:30:00,2019-06-19T23:31:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00006,ATAPL-58332-00001,44.637131,-124.305920,,82,82,,,
RR1810,,,,CE02SHBP-LJ01D-09-PCO2WB103,5,1,2018-06-30T02:30:00,2019-06-19T23:31:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00006,ATOSU-70570-00002,44.637131,-124.305920,,82,82,,,
RR1810,,,,CE02SHBP-LJ01D-10-PHSEND103,5,1,2018-06-30T02:30:00,2019-06-19T23:31:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00006,ATOSU-70571-00002,44.637131,-124.305920,,82,82,,,
RR1810,,,,CE02SHBP-LJ01D-11-HYDBBA106,5,1,2018-06-30T02:30:00,2019-06-19T23:31:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00006,ATOSU-58324-00015,44.637073,-124.305888,,82,82,,,
RR1810,,,,CE02SHBP-MJ01C-08-CAMDSB107,5,1,2018-07-10T18:00:00,2019-06-19T17:42:00,CE02SHBP-MJ01C-0000,ATAPL-65244-00025,ATOSU-58317-00013,44.637196,-124.305466,,83,83,,,
